Limit_Bal,Gender,Education,Marriage,Age,Default_Payment,Avg_Repayment_Status,Max_Repayment_Status,Delayed_Months_Count,Med_Bill_Amount,Total_Bill_Amount,Med_Payment_Amount,Total_Payment_Amount,Payment_Ratio,Credit_Utilization_Ratio
260000,2,1,2,31,0,0.0,0,0,208607.5,1264335,8460.0,50151,0.039665879955961075,4.862808219968385
70000,2,3,1,34,0,-0.16666666666666666,0,0,19152.5,91259,3001.0,32146,0.35224632916940607,1.3036813759803432
50000,2,2,3,31,1,2.1666666666666665,3,6,43086.5,257561,1650.0,12000,0.04659072378689403,5.151116977660447
150000,2,2,1,34,0,0.0,0,0,142424.0,846133,6100.0,35800,0.04231008327286222,5.64084906100626
150000,2,3,1,45,0,0.0,0,0,41942.5,253879,1704.5,10395,0.04094454072790295,1.6925153832307784
20000,2,2,1,37,0,0.0,0,0,19012.5,142156,1396.0,8364,0.05883635698558636,7.107444627768611
60000,2,2,2,45,0,0.0,0,0,50189.0,240502,2192.0,13884,0.05772900961734365,4.008299861668972
50000,2,2,1,30,0,0.0,0,0,40605.0,224700,1582.0,10605,0.04719605164195976,4.493910121797564
50000,2,1,2,25,0,0.3333333333333333,2,1,28820.0,173423,1750.0,10500,0.060545253252145034,3.468390632187356
80000,2,1,1,27,1,1.3333333333333333,3,3,72545.0,451250,1605.5,17946,0.03976944095414747,5.640554493068836
140000,2,1,2,27,0,-0.3333333333333333,0,0,10307.5,45433,1025.5,7355,0.16188317119337942,0.3245191105777816
20000,2,3,2,28,1,1.5,2,5,8257.5,48036,1300.0,6300,0.13114890605158525,2.4016799160041997
10000,2,2,1,49,1,0.3333333333333333,2,1,4698.0,25884,778.5,4372,0.16890090786169595,2.588141185881412
120000,2,2,1,45,0,-1.0,0,0,0.0,21383,0.0,10562,0.4939206883651328,0.17819018174848542
50000,2,2,1,40,1,1.0,3,3,31611.0,150598,0.0,1314,0.00872515753756665,3.01189976200476
30000,2,2,1,39,1,1.0,2,3,15128.5,86617,1500.0,9500,0.1096769724537625,2.8871370954301523
210000,2,2,1,49,1,0.3333333333333333,2,1,111664.5,638619,4250.0,26500,0.04149572515737058,3.041028376055352
150000,2,1,2,27,1,-2.0,-2,0,0.0,0,0.0,0,0.0,0.0
180000,2,3,1,28,0,0.0,0,0,28416.5,251313,1250.5,53771,0.213959429239915,1.3961755768023512
590000,2,2,1,29,1,-1.1666666666666667,0,0,693.5,6607,1000.0,4387,0.6638922518159807,0.011198286104599822
260000,2,1,1,30,0,0.0,0,0,118534.5,635361,5940.0,162600,0.25591709922847133,2.4436867550509422
90000,2,3,1,35,0,-0.16666666666666666,0,0,9198.0,54124,1500.0,13322,0.2461339491916859,0.6013710958767124
110000,2,2,1,28,0,0.0,0,0,17937.0,103208,850.0,5367,0.05200127895823039,0.9382460159453095
140000,2,1,2,28,0,-0.8333333333333334,0,0,1337.0,8077,953.5,7313,0.9052983411735578,0.0576924450539639
210000,2,1,2,30,0,-1.0,-1,0,5583.0,35463,5583.0,33655,0.9489905256034288,0.16887062442559797
80000,2,2,1,31,0,-2.0,-2,0,0.0,0,0.0,0,0.0,0.0
30000,2,3,1,36,0,0.8333333333333334,2,4,6840.0,52210,621.5,37503,0.7182969106127062,1.7402753241558615
120000,2,3,1,28,0,0.0,0,0,90019.5,474721,4220.0,59757,0.12587788221316898,3.9559753668719426
20000,2,3,1,44,0,1.0,2,3,9920.5,51282,728.5,6057,0.11810931497767291,2.5639718014099295
80000,2,3,2,42,0,0.0,0,0,49264.0,294652,1735.5,10638,0.036103484437626635,3.683103961200485
110000,2,2,2,35,0,0.0,0,0,24400.0,144520,1217.0,7787,0.05388144283529729,1.3138062381251079
240000,2,2,1,34,0,-0.16666666666666666,0,0,52443.0,336388,3560.5,146345,0.4350469248399918,1.4016108266215557
100000,2,2,1,49,0,-0.5,0,0,5477.5,62883,4419.0,43889,0.6979358819413524,0.6288237117628823
200000,2,2,2,32,0,0.0,0,0,158028.0,950864,6042.5,36661,0.03855542059072529,4.754296228518857
450000,2,1,2,32,0,-2.0,-2,0,1120.0,10312,1489.5,16350,1.5853776786580045,0.02291550463221193
150000,2,2,2,32,0,0.0,0,0,14592.5,137021,2000.0,73449,0.5360380084949862,0.9134672435517096
120000,2,2,1,39,0,-0.5,2,1,5478.5,54248,5333.0,42680,0.7867426127670556,0.4520628994758377
70000,2,2,2,26,1,0.3333333333333333,2,1,66444.0,391434,2960.0,19023,0.048598106965396556,5.591834402365681
190000,2,1,2,31,0,0.0,0,0,142529.5,853866,6000.0,35000,0.040989990244382324,4.494007926274072
50000,2,3,1,45,0,0.0,0,0,20443.0,170885,1273.5,7531,0.04407031588310335,3.4176316473670525
60000,2,3,1,44,0,0.5,2,2,29884.5,190478,1209.5,7128,0.0374214480336415,3.174580423659606
90000,2,1,2,30,1,2.0,2,6,18673.5,112185,1000.0,8000,0.07131014565097249,1.246486150153887
300000,2,2,1,33,0,0.0,0,0,65330.5,392302,5500.0,32007,0.08158744643808485,1.3076689744367518
210000,2,3,1,32,0,-0.16666666666666666,0,0,868.5,7727,766.5,6533,0.8453674948240165,0.03679506288065295
50000,2,2,1,34,0,1.0,2,3,47447.5,249953,1559.5,10447,0.041795690407034895,4.998960020799584
350000,2,1,1,34,0,-0.16666666666666666,0,0,97183.5,531477,5000.0,123000,0.2314300874166005,1.5185013757103552
30000,2,2,1,34,0,0.0,0,0,28842.0,170593,1000.0,5692,0.03336576901884005,5.686243791873604
280000,2,3,1,34,0,-1.5,1,1,0.0,0,0.0,0,0.0,0.0
380000,2,3,1,35,0,0.0,0,0,16877.5,102804,2000.0,13000,0.12645299353144301,0.2705361301680785
360000,2,2,2,34,0,-2.0,-2,0,518.0,3335,444.0,3187,0.955335731414868,0.009263863155935678
260000,2,2,1,37,0,-0.5,1,2,-4996.5,-3746,253.5,41163,-10.991455273698264,-0.014407636893704254
160000,2,2,1,37,0,-0.16666666666666666,0,0,10099.0,65595,5000.0,21791,0.3322001341545216,0.4099661877113268
250000,2,3,1,43,0,-1.5,-1,0,18389.5,96553,23059.5,117669,1.2186859166891066,0.38621045515817937
320000,2,1,2,27,0,-0.3333333333333333,0,0,22247.0,153421,5400.0,57355,0.3738381718397622,0.4794391267527289
140000,2,2,2,31,0,0.0,0,0,138899.0,835076,6200.0,35900,0.04299004762435081,5.96478596581453
80000,2,3,1,32,0,0.0,0,0,58169.0,350408,2400.0,14581,0.04161137413707981,4.3800452494343824
100000,2,1,1,40,1,2.0,2,6,65284.5,393946,3000.0,15946,0.040477526164687125,3.9394206057939423
210000,2,4,1,41,0,-2.0,-2,0,3673.5,31727,3676.0,31621,0.9966275844679778,0.15108023295127165
200000,2,3,2,29,0,-0.6666666666666666,0,0,3218.5,27359,441.0,20992,0.7672514619883041,0.13679431602841985
110000,2,3,1,37,0,0.0,0,0,86548.5,460710,3850.0,21700,0.04710111110869938,4.188234652412251
70000,2,1,1,36,1,1.1666666666666667,2,4,19967.0,121613,1065.5,6624,0.05446741329123292,1.7373037528035313
240000,2,2,1,46,0,-0.6666666666666666,0,0,116644.0,719703,336.0,22872,0.03177973166746329,2.998750005208312
80000,2,2,1,38,0,0.0,0,0,73677.0,442798,2120.0,12999,0.029356434860964006,5.534905813677329
150000,2,3,2,47,0,0.0,0,0,125516.0,747688,5000.0,30000,0.04012363429179779,4.984553436310424
50000,2,2,2,42,0,0.0,0,0,47179.0,222357,1300.0,8500,0.03822664352080878,4.44705105897882
230000,2,2,1,37,0,-0.16666666666666666,0,0,36372.5,221651,1742.5,35550,0.16038655189215528,0.9636958100182174
290000,2,1,1,43,0,-0.8333333333333334,0,0,1818.5,13916,2458.5,14252,1.0240712797298268,0.04798604142744335
350000,2,1,2,36,0,-2.0,-2,0,0.0,10240,0.0,7008,0.6843081730299776,0.029257059265544956
100000,2,3,2,39,0,0.0,0,0,55344.5,335730,5000.0,27300,0.08131510048223131,3.3572664273357264
50000,2,3,1,46,0,-0.3333333333333333,0,0,48393.5,194699,509.0,5018,0.025772984078068824,3.8939021219575607
360000,2,2,1,43,0,-2.0,-2,0,0.0,0,0.0,0,0.0,0.0
210000,2,2,2,38,0,-1.0,-1,0,4058.5,36805,4058.5,36805,0.9999728305167636,0.17526107018538006
500000,2,2,1,39,0,-2.0,-2,0,1273.5,15513,575.5,13565,0.874371535387392,0.031025937948124103
290000,2,2,1,47,0,0.0,0,0,244385.5,1462638,9515.5,57040,0.03899800292485022,5.043561918752005
350000,2,3,1,36,0,0.3333333333333333,2,1,258357.0,1563640,8850.0,70031,0.044787134642798446,4.467530092771163
190000,2,2,1,33,0,-2.0,-2,0,2131.0,11923,2131.0,15158,1.2712177121771218,0.06275230130367734
180000,2,1,2,34,0,0.0,0,0,151183.0,893567,5750.0,180000,0.20143962183068329,4.964233532035933
110000,2,2,1,35,1,0.0,0,0,5018.0,31943,619.0,3754,0.11751815677435512,0.29038826919755273
200000,2,3,2,33,1,1.8333333333333333,2,6,55080.0,326393,2000.0,13100,0.040135541707261774,1.631956840215799
210000,2,2,1,40,0,-1.0,-1,0,2380.5,18875,3000.0,16000,0.8476372112735749,0.08988052437845534
100000,2,3,1,36,0,-1.0,-1,0,476.0,3455,476.0,3855,1.1154513888888888,0.034549654503454964
130000,2,2,1,43,0,0.0,0,0,127537.0,658936,5586.5,60726,0.09215752036992915,5.068699471542526
70000,2,3,2,38,0,0.0,0,0,68727.0,382738,2103.0,14228,0.03717415784646979,5.467607605605634
100000,2,2,1,33,0,0.0,0,0,83409.0,486783,2488.0,15269,0.031367095056534317,4.8677813221867785
150000,2,3,1,35,0,-0.6666666666666666,2,1,465.0,2990,330.0,2060,0.688732865262454,0.019933200445330364
160000,2,3,1,39,0,-0.6666666666666666,0,0,1134.5,210421,1048.0,10084,0.04792274572050451,1.3151230304810595
30000,2,3,1,48,0,-1.1666666666666667,1,1,0.0,0,0.0,200,200.0,0.0
80000,2,2,1,36,0,-1.0,-1,0,1117.5,6477,1011.5,5683,0.8772769373263353,0.08096148798140024
200000,2,2,1,44,0,-2.0,-2,0,7204.0,77145,7884.5,91802,1.189977445363337,0.38572307138464307
180000,2,3,1,41,1,1.3333333333333333,2,4,100369.0,599465,3668.0,21170,0.03531476347282415,3.330342609207727
180000,2,2,1,34,0,0.0,0,0,17521.5,131379,2503.0,17487,0.13310245090576953,0.729879278448453
170000,2,2,1,35,0,0.0,0,0,137803.0,769102,5006.0,31840,0.04139887635336229,4.524102799395298
50000,2,1,2,35,0,0.0,0,0,11496.5,67356,6500.0,34400,0.5107115815728135,1.3470930581388372
160000,2,3,1,40,0,0.0,0,0,88841.5,533074,3165.0,19186,0.03599118322937673,3.331691676927019
160000,2,2,1,40,1,-2.0,-2,0,390.0,2340,390.0,2730,1.1661683041435285,0.014624908594321286
20000,2,1,2,22,0,0.0,0,0,17997.0,95814,1379.5,7714,0.08050931482544486,4.790460476976151
70000,2,2,1,24,0,-0.16666666666666666,0,0,30466.0,151985,2441.0,20562,0.13528877659784455,2.1711832688104455
240000,2,2,2,38,0,-2.0,-2,0,26331.0,132491,26331.0,129005,0.973681429822178,0.5520435331519452
300000,2,2,1,45,0,0.0,0,0,317717.5,1827308,10120.0,61148,0.033463415328223084,6.091006363312122
420000,2,2,1,37,0,-2.0,-2,0,4981.0,25016,4881.0,24904,0.9954830715113723,0.05956176294818346
200000,2,3,1,43,1,0.5,2,2,121563.5,741321,5000.0,27000,0.036421420111638396,3.7065864670676647
50000,2,2,1,47,0,0.0,0,0,21128.5,157507,1350.0,8002,0.05080376869746299,3.150076998460031
50000,2,2,1,38,0,-0.16666666666666666,0,0,23970.5,128605,1500.0,101716,0.7909117770555029,2.5720485590288193
200000,2,1,1,38,0,-2.0,-2,0,2571.0,15627,2571.0,15627,0.9999360122856411,0.07813460932695336
200000,2,1,2,32,0,0.0,0,0,118827.0,712292,4500.0,29700,0.04169632440582738,3.561442192789036
380000,2,2,1,33,0,1.6666666666666667,2,6,359354.5,2181775,12900.0,82515,0.03782010618871965,5.741498048689346
50000,2,1,2,27,0,-0.5,0,0,17207.5,91190,5264.5,40726,0.44660109001984843,1.8237635247295054
50000,2,1,2,28,0,-0.8333333333333334,0,0,2298.5,24082,2312.5,22882,0.950130797658099,0.48163036739265214
500000,2,2,2,35,0,-2.0,-2,0,24183.0,156466,20908.5,125201,0.8001751167977912,0.31293137413725175
300000,2,2,1,40,0,-1.6666666666666667,-1,0,0.0,2470,0.0,0,0.0,0.00823330588898037
170000,2,2,2,32,1,-0.16666666666666666,0,0,5969.5,36424,6394.0,40562,1.1135758407687029,0.21425756319080477
20000,2,2,1,46,1,2.8333333333333335,5,6,15386.0,93830,2000.0,11000,0.11723204484658588,4.691265436728163
20000,2,2,1,43,0,-1.0,-1,0,1383.0,9246,1096.0,7771,0.8403806639991348,0.46227688615569223
280000,2,2,2,36,0,0.0,0,0,156783.0,959596,5466.5,33174,0.03457076251801538,3.4271163317273867
80000,2,2,2,22,0,-0.16666666666666666,0,0,2304.0,38716,1116.0,31096,0.8031614019681277,0.48394395070061624
20000,2,2,2,24,0,0.3333333333333333,2,1,19059.5,113845,1250.0,8000,0.07027036523022329,5.691965401729914
70000,2,1,2,24,0,0.0,0,0,58709.5,402876,2500.0,14935,0.03707086778346741,5.755289210154141
30000,2,2,1,25,1,2.0,2,6,27303.0,162985,1450.0,10114,0.062054409581191024,5.432652244925169
170000,2,2,2,37,0,0.0,0,0,115729.5,693634,3950.0,25686,0.03703100333749018,4.080175998964712
320000,2,2,2,30,0,0.0,0,0,104948.0,623426,4000.0,27100,0.04346940379547244,1.9482001618744942
210000,2,1,2,30,0,-2.0,-2,0,0.0,0,0.0,0,0.0,0.0
310000,2,2,2,31,0,0.0,0,0,14435.0,82930,1730.5,9761,0.11770025684002364,0.2675152660797868
230000,2,1,2,29,0,-0.3333333333333333,1,1,1129.5,4681,81.0,2432,0.5194361384023921,0.02035208542571554
90000,2,2,1,31,1,0.6666666666666666,2,2,89496.5,537849,4000.0,24913,0.04631960583805894,5.976033599626671
200000,2,1,2,31,0,-2.0,-2,0,2090.0,14014,1530.0,9050,0.6457367106671423,0.07006964965175175
150000,2,2,2,34,0,4.0,5,6,115290.5,693936,8000.0,47000,0.06772949129387826,4.626209158605609
60000,2,1,2,27,0,0.0,0,0,16976.0,108448,939.5,5731,0.052845116137539304,1.807436542724288
50000,2,2,2,38,0,-0.3333333333333333,0,0,34547.0,185419,3500.0,56007,0.30205479452054795,3.708305833883322
200000,2,1,2,40,0,0.0,0,0,137116.0,823199,4986.5,30341,0.03685738581146744,4.115974420127899
220000,2,2,1,35,0,0.0,0,0,27153.5,143479,1080.0,8160,0.05687203791469194,0.6521743082985987
300000,2,3,1,34,0,-2.0,-2,0,2012.5,54124,2032.5,54440,1.0058198614318707,0.18041273195756014
30000,2,2,1,47,1,1.0,2,3,27346.5,166581,2000.0,12562,0.07541030843668584,5.552514916169461
330000,2,4,1,36,0,-0.3333333333333333,0,0,77812.5,431663,15125.5,187388,0.4341061566403499,1.308065733134142
280000,2,1,1,42,0,0.0,0,0,175559.5,1051997,6459.5,44559,0.04235654440407682,3.757118724575984
330000,2,1,2,38,1,-2.0,-2,0,0.0,0,0.0,0,0.0,0.0
390000,2,3,2,45,0,-0.6666666666666666,0,0,19432.5,168982,2615.0,151335,0.8955634590461763,0.43328606849726026
200000,2,2,1,38,0,-0.8333333333333334,0,0,289.0,3186,356.5,4036,1.266394728584876,0.01592992035039825
20000,2,3,2,45,0,0.0,0,0,14903.5,88969,1371.5,7669,0.08619759469484095,4.448227588620569
140000,2,2,1,32,0,0.0,0,0,49192.5,237646,5009.0,38018,0.15997677227147827,1.6974593038621153
30000,2,1,1,32,0,-1.5,-1,0,3297.5,21286,3056.0,20819,0.9780147507868652,0.7095096830105663
210000,2,2,1,41,0,-1.5,1,1,0.0,0,0.0,0,0.0,0.0
100000,2,3,1,44,0,-2.0,-2,0,0.0,3957,0.0,7140,1.8039413845376453,0.03956960430395696
50000,2,2,1,38,0,-1.0,-1,0,939.0,5457,378.5,4362,0.799193843898864,0.10913781724365512
30000,2,3,2,42,1,0.0,0,0,28043.5,166607,1195.5,7446,0.0446917314894843,5.553381553948202
30000,2,4,2,45,1,0.3333333333333333,2,1,30484.0,181603,1410.0,8573,0.0472071099755512,6.053231558948035
150000,2,1,2,37,0,-1.0,1,1,0.0,-8686,344.5,19639,-2.2612550374208404,-0.05790628062479584
180000,2,1,2,39,0,-2.0,-2,0,14106.5,65635,16367.0,97531,1.485937595222134,0.36463686312853816
230000,2,2,1,49,0,-1.3333333333333333,1,1,0.0,6946,0.0,6946,0.9998560529725061,0.03019986869622306
220000,2,1,2,36,0,-2.0,-2,0,1659.5,8964,2379.5,11159,1.244729503625209,0.04074526933968482
200000,2,1,2,35,0,-2.0,-2,0,4445.5,25750,4256.0,28158,1.093472098170945,0.12874935625321873
80000,2,2,1,35,0,-2.0,-2,0,7699.0,59756,7732.0,84816,1.419348360861489,0.7469406632417095
380000,2,3,1,44,0,-0.3333333333333333,0,0,4307.5,28497,3062.5,21347,0.7490701101831707,0.0749919079160318
30000,2,2,1,42,1,0.6666666666666666,2,2,12370.0,72604,1231.0,6464,0.08902968115143585,2.4200526649111698
160000,2,2,1,41,0,-1.0,-1,0,5230.5,33393,4927.0,28289,0.8471282266275378,0.20870494559409003
60000,2,2,1,47,1,0.5,2,2,27987.0,118864,1180.0,19485,0.16392546165818364,1.981033649439176
100000,2,3,1,42,0,-0.5,2,2,2913.0,22476,2921.0,18770,0.8350758553187703,0.22475775242247578
150000,2,2,1,37,0,-1.5,-1,0,678.0,5845,678.0,5845,0.9998289428669176,0.03896640689062073
100000,2,2,1,38,0,1.3333333333333333,2,4,37927.0,229036,1684.5,8469,0.03697655837266468,2.2903370966290337
30000,2,2,2,44,0,-2.0,-2,0,665.0,34318,1274.5,35537,1.0354905445962879,1.1438952034932168
220000,2,1,1,36,1,1.0,3,4,3196.5,18741,0.0,7338,0.39152705154199124,0.08518597642737988
220000,2,1,2,38,0,1.5,2,5,150.0,5900,0.0,0,0.0,0.026818059917909465
400000,2,2,2,30,1,-2.0,-2,0,1794.0,16625,3577.0,23659,1.4230121496451342,0.04156239609400977
680000,2,1,2,30,1,-0.5,0,0,17672.5,249786,8818.5,213246,0.8537113620804926,0.3673318127473342
280000,2,1,2,30,0,0.0,0,0,48474.0,280077,10009.0,47745,0.17047036896864445,1.0002714276020443
70000,2,2,1,44,0,0.0,0,0,25888.5,145276,1760.0,13531,0.09313931317414319,2.0753417808317023
300000,2,2,1,39,1,-1.0,-1,0,5017.5,21089,5626.0,35351,1.6761972498814603,0.07029643234522552
250000,2,2,2,41,0,-1.0,-1,0,1167.0,9715,2825.0,13187,1.357245780156443,0.038859844560621755
200000,2,1,2,31,0,-1.6666666666666667,-1,0,0.0,1570,0.0,0,0.0,0.007849960750196248
450000,2,1,2,31,0,-0.6666666666666666,0,0,38677.5,282085,27879.0,219693,0.77881568032444,0.6268541625463054
30000,2,1,2,33,1,1.5,3,4,23850.5,139474,1500.0,9000,0.06452769313497042,4.648978367387754
210000,2,2,2,29,0,-1.0,-1,0,1448.0,6996,869.0,5853,0.8365013577247392,0.033314127075585356
250000,2,1,2,29,1,2.0,2,6,125925.0,753854,4663.0,25080,0.03326899735360248,3.0154039383842464
70000,2,2,2,31,0,0.0,0,0,58453.5,387445,2021.0,12433,0.032089633135972497,5.534849502149969
230000,2,1,2,31,0,-1.0,1,1,0.0,1868,0.0,1895,1.0139111824505083,0.008121703818679049
150000,2,2,1,37,0,-2.0,-2,0,0.0,283,0.0,283,0.9964788732394366,0.0018866540889727402
70000,2,3,1,47,0,1.8333333333333333,2,6,32413.0,193618,1600.0,10602,0.05475702281284378,2.7659319152583532
150000,2,2,1,35,1,0.0,0,0,79644.0,482214,3003.0,20832,0.0432006470142986,3.214738568409544
200000,2,2,1,37,0,-1.0,-1,0,232.5,1424,150.0,1259,0.8835087719298246,0.007119964400177999
200000,2,4,2,42,0,-0.8333333333333334,0,0,1310.5,15310,0.0,4621,0.3018091568153615,0.07654961725191374
300000,2,3,1,42,0,-1.3333333333333333,-1,0,0.0,1379,0.0,632,0.4579710144927536,0.004596651344495518
80000,2,3,1,39,1,-0.8333333333333334,0,0,2744.5,22224,2383.5,17451,0.7851968503937008,0.2777965275434057
30000,2,2,2,43,1,2.3333333333333335,5,4,29238.0,176920,0.0,18,0.00010174032477772565,5.897136762107929
100000,2,2,1,40,0,0.0,0,0,78614.0,478322,3093.5,20054,0.04192564438674285,4.783172168278317
360000,2,1,2,32,0,0.0,0,0,107678.5,768158,6159.0,58226,0.07579941131979187,2.1337662950936247
150000,2,2,2,32,0,0.0,0,0,27924.0,145548,1252.0,7654,0.05258710125112505,0.970313531243125
180000,2,1,2,32,0,-1.1666666666666667,1,1,-10.0,5600,0.0,5660,1.0105338332440637,0.031110938272565152
210000,2,1,1,33,0,-2.0,-2,0,1115.0,10662,723.5,9817,0.9206602269530151,0.05077118680387236
110000,2,3,1,41,0,0.0,0,0,103123.0,502907,3400.0,20900,0.041558296944968064,4.571840255997673
80000,2,2,1,41,0,-0.6666666666666666,0,0,30504.0,183198,1122.5,68389,0.3733044394347131,2.2899463756703042
50000,2,2,2,39,0,0.6666666666666666,3,3,1077.5,39326,460.0,20740,0.5273730515930531,0.7865042699146018
150000,2,2,1,32,0,-2.0,-2,0,0.0,3564,0.0,3564,0.9997194950911641,0.023759841601055993
260000,2,1,2,40,0,-2.0,-2,0,0.0,0,0.0,0,0.0,0.0
200000,2,1,2,33,0,-2.0,-2,0,423.0,11559,0.0,6038,0.522318339100346,0.057794711026444866
230000,2,2,2,29,0,-1.0,-1,0,2557.5,15467,2902.0,22628,1.4628911300749936,0.06724753370637519
70000,2,1,1,32,1,0.0,0,0,70745.0,423366,2733.0,17101,0.04039285064731073,6.04799931429551
70000,2,1,2,32,1,0.3333333333333333,2,1,37714.5,224677,1600.0,10046,0.04471287798538353,3.2096255767774746
160000,2,2,2,32,1,0.0,0,0,5677.5,33669,1184.5,7135,0.21190971190971192,0.21042993481290742
200000,2,3,2,34,0,0.0,0,0,194632.0,1164004,6640.5,40549,0.034835761014772273,5.8199909000455
270000,2,2,2,35,0,-1.3333333333333333,-1,0,-481.5,1518,18.5,4037,2.6576695194206716,0.005622201399254077
100000,2,2,1,36,0,0.0,0,0,94053.5,524739,4250.0,24549,0.04678316880740938,5.247337526624734
410000,2,1,1,42,0,-0.5,2,1,3942.0,75505,2742.0,61163,0.8100415860991179,0.18415808741929898
160000,2,2,1,33,0,-1.0,-1,0,2585.0,16928,3303.0,23702,1.4000826983283123,0.10579933875413279
120000,2,2,2,39,1,-2.0,-2,0,326.0,5536,401.0,5862,1.0586960447895972,0.046132948892092566
50000,2,2,1,37,0,-0.3333333333333333,0,0,11333.0,48238,1228.5,6217,0.12887912270154853,0.9647407051858963
450000,2,1,1,38,0,-2.0,-2,0,0.0,0,0.0,0,0.0,0.0
200000,2,2,2,36,0,0.0,0,0,182560.0,1088822,8248.0,48899,0.04490996240894985,5.444082779586102
360000,2,2,2,41,0,-1.0,-1,0,2778.5,44361,1676.5,41428,0.933862314593571,0.12322465770928415
340000,2,2,1,40,0,0.0,0,0,46086.5,278039,3000.0,17271,0.06211696158826068,0.8177593595312955
300000,2,3,1,40,1,-2.0,-2,0,0.0,0,0.0,0,0.0,0.0
220000,2,3,2,40,0,0.0,0,0,182381.0,1107388,6492.5,40071,0.0361851165218365,5.033558938368462
370000,2,1,2,37,0,0.0,0,0,300503.5,1834207,15755.0,131932,0.0719285926132696,4.957302818100492
170000,2,2,1,39,0,-0.5,2,1,2342.5,14240,1763.0,12491,0.8771153711115792,0.08376421315168735
500000,2,2,2,39,0,0.0,0,0,484289.0,2909228,28587.5,200375,0.0688756368096152,5.818444363111274
100000,2,1,1,36,0,-0.3333333333333333,2,1,12636.0,171781,0.0,3624,0.02109650603672096,1.7177928220717793
110000,2,1,2,31,0,-1.6666666666666667,-1,0,0.0,223,0.0,0,0.0,0.0020272542976882027
230000,2,1,1,31,0,0.16666666666666666,2,1,3134.0,45810,0.0,10244,0.22361441575167537,0.19917304707370836
230000,2,1,2,31,0,-0.3333333333333333,0,0,13600.0,104701,7684.0,53265,0.5087295371626139,0.4552197599140873
150000,2,2,1,33,0,0.0,0,0,28388.0,168714,1486.5,8944,0.05301247666182616,1.124752501649989
210000,2,1,1,32,0,-0.8333333333333334,0,0,5542.5,31063,5407.5,32124,1.0341231006953386,0.14791834324598455
100000,2,3,1,32,0,-0.3333333333333333,2,1,21990.0,105775,12216.0,83411,0.7885626229012253,1.057739422605774
230000,2,1,1,42,0,0.0,0,0,140588.0,791739,6032.5,42065,0.05312981534342082,3.442328511615167
360000,2,1,2,33,1,-2.0,-2,0,0.0,0,0.0,0,0.0,0.0
360000,2,2,1,34,0,0.0,0,0,62112.5,344212,1226.0,8602,0.024990340283487258,0.956141788495032
200000,2,1,2,34,1,-1.5,1,1,-2113.0,-12678,0.0,423,-0.03336751597381084,-0.06338968305158474
200000,2,1,1,34,0,-1.5,-1,0,7509.5,58421,4735.5,43702,0.7480401218718976,0.2921035394823026
150000,2,2,2,33,0,-1.0,-1,0,1445.0,8080,1453.5,7901,0.9777255290186858,0.05386630755794961
110000,2,1,1,41,0,4.666666666666667,7,6,150.0,900,0.0,0,0.0,0.00818174380232907
320000,2,2,1,38,0,-2.0,-2,0,0.0,399,55.5,1599,3.9975,0.0012468711035278014
50000,2,3,1,44,1,2.0,2,6,20514.0,123888,750.0,5885,0.047502199549596814,2.477710445791084
160000,2,2,2,39,0,0.0,0,0,43931.5,277600,20624.0,118582,0.42716704911005365,1.734989156317773
80000,2,2,1,42,1,-0.3333333333333333,0,0,43034.5,205390,3199.5,71999,0.35054603171511894,2.5673429082136474
